,ttime,P,error_P,SV,error_SV,SH,error_SH
2191.0,1.0026230857352916,0.001505792609967597,0.00010766231226398171,3.056475097462745e-07,8.287044447954478e-06,-0.0,0.0
2202.0,0.9785520810760725,0.001502429108659892,0.0001017050191089997,5.992548220408095e-06,4.6996490195142e-06,-0.0,0.0
2213.0,0.9506555248977885,0.0015736382391707336,0.0001165482018889337,8.816863691756449e-06,1.0835106365022886e-05,-0.0,0.0
2224.0,0.921209244225277,0.0015046836358837792,0.00010871351598696277,-2.037600057076953e-06,5.15499687064329e-06,-0.0,0.0
2235.0,0.904444956807692,0.0015397655784912536,0.00010053906101720195,8.998926706434286e-06,8.6627851040893e-06,-0.0,0.0
2246.0,0.8774065901516883,0.0014591989890324756,0.00011861571648728092,1.6598629528730573e-05,1.1272228863731772e-05,-0.0,0.0
2257.0,0.8595860170924222,0.001532134436228517,0.00012423569860251765,-7.296615701833993e-06,9.579067161103624e-06,-0.0,0.0
2268.0,0.8408217553157796,0.002878813656991535,4.500629208389067e-05,1.0143386228906167e-05,1.5544004864304643e-05,0.0,0.0
2279.0,0.8208738886124057,0.002427534310938248,9.965951680926723e-05,1.5526228858781044e-05,1.0596806149042586e-05,0.0,0.0
2290.0,0.7932728933672012,0.0024443890032444177,0.0001123897258754709,6.7060300103594436e-06,9.605378551251608e-06,0.0,0.0
2301.0,0.7617857885783978,0.0024245725301801175,0.00012005853157620011,1.2084201389984138e-05,1.0601618632665637e-05,0.0,0.0
2312.0,0.7456230862146598,0.0024789178002891234,0.00014102720574034658,6.417810855637651e-06,1.0608757401926539e-05,0.0,0.0
2323.0,0.7250850867509372,0.002404609723359163,0.00014290257791231664,8.208860207537451e-07,6.706668515522815e-06,0.0,0.0
2334.0,0.7060546704292201,0.0025189814516611633,0.00013238083218210556,2.1182842312525472e-05,1.1386630858986894e-05,0.0,0.0
2345.0,0.6784351066593184,0.0035819601756099857,3.114252915084127e-05,8.773825462056336e-06,1.08104020716524e-05,0.0,0.0
2356.0,0.6622381877940517,0.0010049926861817407,0.00014717643593262407,1.0383450909091482e-07,1.9042812190680732e-06,-0.0,0.0
2367.0,0.6446700173248698,0.0008935972661423451,0.0001579405112639611,-1.3299769146122217e-06,2.7449435844910965e-06,-0.0,0.0
2378.0,0.6288952030005245,0.0007945271318734805,0.00014572852319388876,-3.4131899343229172e-06,4.910949498530747e-06,-0.0,0.0
2389.0,0.6185294680946307,0.000663509424983772,0.00012505565160013198,-4.973476899000412e-07,1.9424446579290574e-06,-0.0,0.0
2400.0,0.6043893826455788,0.0005744051924163457,0.00011670288513833174,-1.3955553971321067e-07,1.9690350831203113e-06,-0.0,0.0
2411.0,0.588590283235378,0.0005343168182390503,0.00013132940466440725,-2.5491376781118583e-06,2.8516428058779675e-06,-0.0,0.0
2422.0,0.5760896048402332,0.0003812362290156691,0.00011088292659752565,-6.986465914004019e-06,3.5263074310024513e-06,-0.0,0.0
2433.0,0.569726259830677,0.00028780945141654654,9.267784772985198e-05,-7.1057733483898944e-06,3.637587519521023e-06,-0.0,0.0
2444.0,0.5624209507941378,0.00019430444743590545,7.152697533434067e-05,-6.672429324923568e-06,3.7007118031037557e-06,-0.0,0.0
2455.0,0.5505035556874908,0.00017323976606873232,7.290597973127315e-05,-2.34582214295543e-06,1.759545683813318e-06,-0.0,0.0
2466.0,0.5416895625124594,7.590244989033493e-05,6.313776475795742e-05,5.232033262539079e-06,2.925537656761427e-06,-0.0,0.0
2477.0,0.54280505088447,3.815900856420413e-05,3.943750145018771e-05,-1.5735212950372365e-06,9.609211519446797e-07,-0.0,0.0
2488.0,0.5402157236504602,0.0029924419794480376,0.00018199136475830258,-2.4766883416807886e-05,2.2945200526996095e-05,-0.0,0.0
2499.0,0.5307595374637901,0.0033310639991064985,0.0001771668456186248,1.5725946349037436e-05,1.7330509885212646e-05,0.0,0.0
2510.0,0.5042388094884571,0.003326106327167016,0.00020273598483264618,1.9407297395819365e-05,2.0521704275979453e-05,0.0,0.0
2521.0,0.48539789091676316,0.003353454627403866,0.00021350614908037177,-1.0431510881393575e-05,1.988122175497104e-05,0.0,0.0
2532.0,0.4608101452862177,0.0032830818717354067,0.00021154602484956447,1.8635384971108916e-05,1.5036039940182722e-05,0.0,0.0
2543.0,0.4397252320005364,0.003389431689721618,0.00022994495218705085,2.618752600257596e-05,1.6379648630190794e-05,0.0,0.0
2554.0,0.40848511902865653,0.0032200772412899524,0.0002429270039307341,-1.306126203541844e-07,5.870065656758692e-06,0.0,0.0
2565.0,0.40090042842767054,0.003157494671607041,0.0002409030495354865,-4.519316545189384e-06,1.3006710640979041e-05,0.0,0.0
2576.0,0.3730745811594833,0.0028618450495634666,0.0002742648206472849,-3.252848526853735e-06,9.705750614846491e-06,0.0,0.0
2587.0,0.3672293439552196,0.0025973436736783473,0.00026840755259375013,-7.002322844804502e-06,6.630244972027335e-06,0.0,0.0
2598.0,0.3433714319405839,0.0022193294795024463,0.00029757066006213113,2.2248668665618394e-06,8.933102298872631e-06,0.0,0.0
2609.0,0.3397766480137085,0.0019454582337275887,0.00029059546766935793,2.0041977890375114e-06,5.470293685706607e-06,0.0,0.0
2620.0,0.33120649208647174,0.006368606865625665,0.0002071750537844423,-3.7356444111662918e-06,1.6051684117741395e-05,0.0,0.0
2631.0,0.3126735332165339,0.00803383789830767,3.14459212141467e-05,1.6205125056717455e-05,3.14328639046127e-05,-0.0,0.0
2642.0,0.28210543912446423,0.008765642430442564,3.329425879503011e-05,-1.1397544988747581e-05,2.9108865427167243e-05,0.0,0.0
2653.0,0.25558728431549316,0.009288225087764522,3.424314096617331e-05,4.411391538606103e-06,2.4357778388118586e-05,-0.0,0.0
2664.0,0.22223276519226992,0.01080994242390513,4.41232297222958e-05,4.578734888742989e-05,5.2571423170102436e-05,0.0,0.0
2675.0,0.20263377343228184,0.01247802885561348,4.1735864238614456e-05,9.860126188958023e-06,3.657702893805465e-05,-0.0,0.0
2686.0,0.1731771858015841,0.009582756741295459,0.0005948416736056404,1.4056840539992174e-05,2.5386778766738315e-05,-0.0,0.0
2697.0,0.1532204264941112,0.006519654396612945,0.000663906105866187,-2.5803533179127918e-06,1.8844548283340876e-05,-0.0,0.0
2708.0,0.135431579045095,0.003661664837280724,0.000619574681556186,-6.989550988599468e-06,1.716623104983239e-05,-0.0,0.0
2719.0,0.11963124500603296,0.002564591251506798,0.0005743628035344003,2.855525951241133e-05,1.9365070707678765e-05,-0.0,0.0
2730.0,0.11170262490515954,7.793299905926384e-05,0.00013189384989837052,-1.2465742787229985e-06,2.7041622841398293e-06,-0.0,0.0
2741.0,0.11381759766437675,0.0004136086366220046,0.00021459358690096173,-1.526979778042446e-07,1.1865505759614887e-06,0.0,0.0
2752.0,0.12239408679754092,0.002574542591383795,0.0006341986940650787,5.759959656254717e-06,8.80842406053617e-06,0.0,0.0
2763.0,0.13542182211096432,0.004522703730907564,0.0006887539691914827,-6.305520966191377e-06,3.072979758849001e-05,0.0,0.0
2774.0,0.13931372651071425,0.006689768074843706,0.0007080120799384994,-0.00010394708363215413,5.147484460018154e-05,0.0,0.0
2785.0,0.16341558511287713,0.007418191963895889,0.0006416169993413233,-1.50192376746461e-05,2.2036442528955073e-05,0.0,0.0
2796.0,0.19012584284143053,0.007479414799468046,0.0005403474965621128,1.2074250620889615e-05,2.3865140014619462e-05,0.0,0.0
2807.0,0.21170003129217954,0.0075465618625380135,0.0005010988637702869,1.0375328826519366e-05,2.1054231776184605e-05,0.0,0.0
2818.0,0.23858060715637008,0.0014854459690331794,0.0003452194117453136,-5.2145624863878035e-06,6.43828216373173e-06,0.0,0.0
2829.0,0.24389456372707613,0.0068422346944045686,0.0003788081966668734,-3.137160565319992e-05,2.708119004236155e-05,-0.0,0.0
2840.0,0.21703810444639024,0.006555089038885492,0.0004427705948623814,1.4980553816747542e-05,2.28205165644425e-05,-0.0,0.0
2851.0,0.20362694707873955,0.006538917307595472,0.0005280298102863304,1.2861440481962008e-05,2.501743012243095e-05,-0.0,0.0
2862.0,0.1810147659007111,0.005153885557730643,0.0005190994414323497,-4.148046463933604e-06,1.174670870567651e-05,-0.0,0.0
2873.0,0.16768114934214765,0.003964289579434765,0.0006790784495490403,-3.8057717297669685e-07,7.213965164776425e-06,-0.0,0.0
2884.0,0.16493789322304714,0.0016026243760856815,0.0004013216156634413,-5.451400606963851e-07,4.359048502236527e-06,-0.0,0.0
2895.0,0.15835336191325022,0.00045925698731942143,0.00022803396688454196,3.0876463748597e-07,2.636141851823021e-06,-0.0,0.0
2906.0,0.15584919713491246,2.4721461899422705e-05,7.740675306378982e-05,9.119488951113231e-07,1.5109427240463617e-06,0.0,0.0
2917.0,0.15945211426777608,0.0007182178832477169,0.00027038167572910644,7.316260360484985e-06,4.110748693466469e-06,0.0,0.0
2928.0,0.16771973091382994,0.012171882805139455,0.0005458903829284586,-8.262364791898234e-05,6.488130240143215e-05,0.0,0.0
2939.0,0.1786371406448501,0.013162922301970595,0.00017585474672872326,-0.00018109502820996698,0.00010498461887402326,-0.0,0.0
2950.0,0.2122697165691969,0.011543756237001325,0.00011540379900470087,-2.3135810898579754e-05,5.3450856928453345e-05,-0.0,0.0
2961.0,0.2365898961841164,0.01003142933309018,0.0001918991098770201,1.107408797064219e-05,6.603644104127063e-05,-0.0,0.0
2972.0,0.27088655224629393,0.009156702094969367,0.00010232245403430532,7.2133000082149965e-06,5.807439709697083e-05,-0.0,0.0
2983.0,0.28460592593702294,0.008283641624933231,8.527425276032311e-05,9.727420605747213e-07,1.3940071269896813e-05,-0.0,0.0
2994.0,0.321835890312302,0.007605717402966359,8.049695891679715e-05,1.106973324640822e-05,3.06232310220211e-05,-0.0,0.0
3005.0,0.34790463216442036,0.006949688531375687,7.088237909309905e-05,-3.306655006328851e-05,2.6763685247038082e-05,-0.0,0.0
3016.0,0.3814867637851964,0.006496110662355497,5.046700429128603e-05,-2.0746968474774688e-05,3.033411592462692e-05,-0.0,0.0
3027.0,0.4057889928231101,0.005946351059418583,5.912018958629495e-05,-1.9783370487207336e-05,2.823271725265672e-05,-0.0,0.0
3038.0,0.4326724795317284,0.0056686996110910225,5.784656326871775e-05,-2.9693362678154092e-05,2.3851308376743756e-05,-0.0,0.0
3049.0,0.45849282964319155,0.005248639785969772,5.328682946937561e-05,-3.388389129418625e-05,2.758498112751501e-05,-0.0,0.0
3060.0,0.4915507036152924,0.004637084100038902,0.00012057300613366539,6.7899755040744e-05,3.0201420976558793e-05,-0.0,0.0
3071.0,0.5156511123049993,0.002268911096471627,0.0001864063833889025,-5.59956725302453e-05,1.945747832315228e-05,-0.0,0.0
3082.0,0.5397285120349498,0.0022054001076242135,0.00023906540869072246,-1.9321288384126743e-05,1.2254687007534594e-05,-0.0,0.0
3093.0,0.557307570019621,0.0023162848248199685,0.00019837098524992812,-2.415897122857138e-07,3.729975326914339e-06,-0.0,0.0
3104.0,0.5826220978830315,0.002414436096865732,0.00021274598669632956,2.1339287327670307e-06,7.0741056817408645e-06,-0.0,0.0
3115.0,0.6069629553222933,0.0024559094777076617,0.0001770349775065989,-2.754728140814836e-07,4.1453449619023195e-06,-0.0,0.0
3126.0,0.633775945631162,0.0024856128483199047,0.0001850476850869082,-2.2523944518426725e-06,8.891163395518429e-06,-0.0,0.0
3137.0,0.6547156219328691,0.0025275270414342175,0.0001577765398900081,-3.5100052918849757e-07,1.3546299568801992e-05,-0.0,0.0
3148.0,0.6808831791008728,0.0024260147958738406,0.00015780306466431175,3.7654811688955566e-07,4.256531850169185e-06,-0.0,0.0
3159.0,0.7016308773862536,0.002480724105592418,0.0001356089743878462,1.626807551597844e-06,5.1326266753513155e-06,-0.0,0.0
3170.0,0.7284583418240241,0.0024111916893207706,0.0001358948130055645,-9.568599421053325e-06,1.2302359306884493e-05,-0.0,0.0
3181.0,0.7537858406814326,0.0029027103573693387,9.921933644521972e-05,2.9546703784081328e-05,1.799371629574893e-05,0.0,0.0
3192.0,0.769458779486171,0.00043328488561016054,9.311140269504208e-05,9.59546387952078e-07,1.0613180112953203e-06,0.0,0.0
3203.0,0.7812906919400059,0.0004915104616775312,0.00010095323142545833,-1.7923934671133665e-07,1.6546659160201008e-06,0.0,0.0
3214.0,0.7881792854507662,0.0006123832196103303,8.884371772208397e-05,2.932815363515932e-06,3.879237365827388e-06,0.0,0.0
3225.0,0.7896047447598682,0.0005175588347065682,9.75406878556844e-05,-3.85846880358498e-07,1.5682928780201974e-06,0.0,0.0
3236.0,0.8013466516542502,0.0007901242412232119,0.00010660099102904744,-1.0968255789677913e-06,2.5246150294193704e-06,0.0,0.0
3247.0,0.816252912046675,0.0007205675483800008,0.00011230895464484956,-2.5204774165193447e-07,1.7586417100739107e-06,0.0,0.0
3258.0,0.8285271598237776,0.0007341437864576056,0.0001222340571365645,2.014773896755444e-06,2.1074099966302478e-06,0.0,0.0
3269.0,0.8390044987548013,0.0008499424755170694,0.00012195280205865113,-1.1280083525732825e-06,2.6911427017260065e-06,0.0,0.0
3280.0,0.8549161635962156,0.0009096865287413648,0.000114953373457748,-2.4140349610750723e-07,1.3913333318906647e-06,0.0,0.0
3291.0,0.8649437139889715,0.0009997401506191559,0.00011105600916270918,1.0436928550198077e-06,2.275840996740851e-06,0.0,0.0
3302.0,0.8831957240960616,9.013386031754926e-07,1.0212047303537091e-05,1.607848438299593e-08,8.812790495999136e-08,-0.0,0.0
3313.0,0.8734239062276986,0.00222109720942717,0.0001092011930694177,2.7603425234895015e-06,5.958977623698139e-06,-0.0,0.0
3324.0,0.8506760821402569,0.0023119259551484714,0.00011112412873556725,-8.632562614863714e-06,9.397511297088969e-06,-0.0,0.0
3335.0,0.8179100658419118,0.0023092324848564124,0.00012249826133669837,2.906413027665614e-06,9.266734622891199e-06,-0.0,0.0
3346.0,0.7974949306977651,0.002420293139935597,0.00011611359831082061,8.477667638788975e-07,4.404474438976727e-06,-0.0,0.0
3357.0,0.7751830265286018,0.002391545916735795,0.00010442805825883238,-2.119857689470649e-06,6.76325407134973e-06,-0.0,0.0
3368.0,0.7530759039897648,0.002404211555431735,0.000133470525359575,1.5321567183017263e-06,5.146495343573863e-06,-0.0,0.0
3379.0,0.7269882433092736,0.0024676021178897845,0.00014360406716958899,-5.62031726013311e-07,4.9106454431158324e-06,-0.0,0.0
3390.0,0.7014971196633719,0.0024149577356283565,0.00014706615470565546,-5.084436602394001e-06,1.0179596607268365e-05,-0.0,0.0
3401.0,0.6766281462327917,0.0002861943578179768,8.855697778180164e-05,6.215092245630827e-07,9.467758171227732e-07,-0.0,0.0
3412.0,0.6602423127185711,4.724202195647649e-05,3.5844566610621985e-05,-2.5161382687532787e-08,4.2560345125765797e-07,0.0,0.0
3423.0,0.6648249549556221,0.00011777709992499728,5.2175165577503674e-05,4.184555202817747e-09,2.339662319529323e-07,0.0,0.0
3434.0,0.6721537316639065,0.00016125679967685154,6.119022670697909e-05,2.010496271645284e-07,5.337158141697171e-07,0.0,0.0
3445.0,0.67080627623152,0.00021121690835662228,7.651244199476608e-05,1.2242206620525724e-06,7.044233891776599e-07,0.0,0.0
3456.0,0.6798172305607693,0.0003077209781439997,8.121749319776559e-05,-2.9407673336977404e-07,9.495770229647265e-07,0.0,0.0
3467.0,0.6845633244197876,0.00033423026157419143,9.328067824914034e-05,1.8833696027396943e-06,1.93329339523582e-06,0.0,0.0
3478.0,0.6919537290607549,0.00043808712856404784,0.00010088925534366544,-1.5761045784164843e-06,1.686839067726761e-06,0.0,0.0
3489.0,0.7047042115825978,0.0005303881528398303,0.00012481782606422434,-2.5431749184839865e-07,1.2037874695054711e-06,0.0,0.0
3500.0,0.713338767576235,0.0005636805153274595,9.659398904710923e-05,2.303331157252661e-06,2.0819438587381032e-06,0.0,0.0
3511.0,0.7246752652511873,0.0006571150629143717,0.00011586513523437828,7.983856423489712e-06,3.862922348400802e-06,0.0,0.0
3522.0,0.7299000385199197,0.0007306717933725378,0.0001252381519903741,4.107246657192306e-06,3.4103749189236753e-06,0.0,0.0
3533.0,0.7516715041571782,0.0007460862476211332,0.00011573054135032335,-1.1037408917488105e-07,1.672402624857323e-06,0.0,0.0
3544.0,0.7553986507563188,0.002686827541076592,0.00010506459209325447,-5.605982566775597e-05,2.194997485886351e-05,0.0,0.0
3555.0,0.7513636004359927,0.00208663175147577,0.00016181930223305098,-1.3231292048898925e-05,9.249115335139926e-06,0.0,0.0
3566.0,0.7274591692120803,0.002081329133947632,0.00014222588876063296,4.146091779346072e-06,1.0264800551138696e-05,0.0,0.0
3577.0,0.7092829495024657,0.0020805836341835676,0.00014882949773911946,-1.2933064453078155e-05,1.0504113327114094e-05,0.0,0.0
3588.0,0.6865475010458029,0.0020147198600110367,0.00015035314128727812,-5.595888942409451e-06,1.2089018208108824e-05,0.0,0.0
3599.0,0.6663912134541778,0.0021166499955261237,0.00015855920918694724,9.018954059241436e-06,1.4834351702672559e-05,0.0,0.0
3610.0,0.6408214846025097,0.002022591331757219,0.00014139548860054815,-6.339301034123017e-06,1.4880842672091919e-05,0.0,0.0
3621.0,0.6276313910165043,0.0019859327616723634,0.00018506374572968662,4.501159509513925e-05,1.7571648493838993e-05,0.0,0.0
3632.0,0.6046871572086693,0.0018839785918100033,0.00018982054386558497,1.874674331756967e-05,1.0905164276273887e-05,0.0,0.0
3643.0,0.5916899915983466,0.0018321418877977073,0.00017875112898411408,-1.3893750891505221e-06,3.801325414817001e-06,0.0,0.0
3654.0,0.5723052344540874,0.0017010526188955537,0.00018660709777227043,-5.828847867875589e-06,6.712836908259586e-06,0.0,0.0
3665.0,0.5603421404980962,0.0016080494233991543,0.00019552855978619867,3.3575005903750834e-06,4.826636694527252e-06,0.0,0.0
3676.0,0.5441749199823219,0.0013969689440032794,0.00018793301340692972,2.859515168123175e-06,4.178558214282854e-06,0.0,0.0
3687.0,0.5307488736431579,0.0013798564422572157,0.00016313285065347645,5.7866931861939295e-06,7.499701865473058e-06,0.0,0.0
3698.0,0.5153605446432603,0.0011748665124298307,0.00017969554562761303,-1.1023203254558483e-05,7.010253353975244e-06,0.0,0.0
3709.0,0.5101016610580633,0.003489848125206762,0.0001816167006884896,-1.795391681038301e-05,1.6438401936241208e-05,-0.0,0.0
3720.0,0.49628873079718067,0.0004472559120064716,0.00011035502209623189,2.0898532721009387e-05,7.234343556372107e-06,-0.0,0.0
3731.0,0.48312858013781296,0.0004002666441966256,0.00012186634510774296,2.840698651223088e-06,1.3524293014564271e-06,-0.0,0.0
3742.0,0.47391398311248933,0.00022378698501210887,8.351347408786953e-05,1.4578893656097482e-06,1.298063653278166e-06,-0.0,0.0
3753.0,0.4698219125871304,0.00013044997507566313,6.751604346420539e-05,-1.6900289186473342e-07,2.287087750912455e-07,-0.0,0.0
3764.0,0.4659359836566288,4.479224406803004e-05,4.31228185101533e-05,-5.371618265366312e-07,6.781560074718533e-07,-0.0,0.0
3775.0,0.4580293147748471,1.8026317264894505e-05,2.1772360504655246e-05,-1.4470263262566631e-06,1.0210205432457922e-06,-0.0,0.0
3786.0,0.4553314174656764,1.0299641984987673e-06,1.461174986880347e-05,2.063185712680227e-08,8.151269354499677e-08,0.0,0.0
3797.0,0.45945926589631886,1.949137094216189e-05,4.064397451709176e-05,-1.0287283732988708e-07,1.9099730333613914e-07,0.0,0.0
3808.0,0.46171459488151745,8.704347992594729e-05,5.4382666366133594e-05,1.862589400941465e-07,3.7202610106516745e-07,0.0,0.0
3819.0,0.4617633109157428,0.00014726782774305075,6.79593592597435e-05,1.8496690646212314e-06,1.543639609139134e-06,0.0,0.0
3830.0,0.46645212111491163,0.00025253969599316737,9.808327850795985e-05,-9.794296532345553e-07,1.015791625872553e-06,0.0,0.0
3841.0,0.47900273584743214,0.0003815715766694968,0.00011950906572879746,3.4409919888785016e-07,1.0891135252751774e-06,0.0,0.0
3852.0,0.4740197721491675,0.000527303682676264,0.0001280458263591372,3.623291380750146e-06,3.1661578109081603e-06,0.0,0.0
3863.0,0.4912373985881023,0.0007038536504115116,0.0001673105755961553,1.8221221810231248e-05,8.730842277520494e-06,0.0,0.0
3874.0,0.505175471060394,0.003418228493303099,0.00019442450328610903,9.789321434914251e-06,1.0155750279803609e-05,-0.0,0.0
3885.0,0.4911993945212956,0.004723087024726148,0.00010354849329679894,7.528713596493424e-05,3.072754559825788e-05,0.0,0.0
3896.0,0.46881182444959635,0.005022980151264677,0.00011353543795456865,5.00421748873363e-06,1.2509390335207461e-05,0.0,0.0
3907.0,0.43746195592530734,0.005209242922470874,0.00012228964035306824,-7.930924394271151e-06,1.6561037466572277e-05,0.0,0.0
3918.0,0.4148789018015246,0.005576615670489285,0.00013847874373594735,-4.991627506021636e-07,1.2596160615044125e-05,0.0,0.0
3929.0,0.3844932950457762,0.005898412288638406,0.00016288354433849787,-1.6627892683611656e-06,8.90800112971384e-06,0.0,0.0
3940.0,0.3616120578546487,0.006237216846521692,0.00019431568794022274,-5.461492542638231e-06,1.4780916520476306e-05,0.0,0.0
3951.0,0.3317570729947381,0.006519787117068727,0.00020023094338445768,1.5255703349045806e-06,1.0611768165948764e-05,0.0,0.0
3962.0,0.309343342505793,0.007004239165701323,0.000242568418526055,6.488289198487486e-07,1.3739807537773887e-05,0.0,0.0
3973.0,0.28025642035639364,0.007218080999011228,0.0002854356663971836,6.650513014404783e-06,2.0771703260866166e-05,0.0,0.0
3984.0,0.2588351858541327,0.007774443120903283,0.00033770461841510925,2.1606213455497404e-05,2.667089224027244e-05,0.0,0.0
3995.0,0.23165846970679135,0.007565189224718294,0.00035445091119147765,-2.5454548669039303e-05,2.499184844161612e-05,0.0,0.0
4006.0,0.21177821528900442,0.008894350008506241,0.0004605165539966044,-8.56606644113072e-05,7.80512256933027e-05,0.0,0.0
4017.0,0.18959885662743461,0.0013565229012266825,0.0003163527918295489,-1.167328782823443e-06,1.914095226282829e-05,-0.0,0.0
4028.0,0.1823308727196454,1.1944482266228386e-05,4.508349166402713e-05,2.150173333567611e-08,5.545075449095668e-07,0.0,0.0
4039.0,0.18422131994151816,0.0003917309488378967,0.00020481138602460543,7.509963467112968e-06,5.757492968879521e-06,0.0,0.0
4050.0,0.19214089971803763,0.0010968934152643106,0.0003406995398496159,2.7480914317397807e-06,7.421640799811e-06,0.0,0.0
4061.0,0.188679159639511,0.001995635430167974,0.00035965862466407877,7.358177814519378e-06,8.563899300083948e-06,0.0,0.0
4072.0,0.20780451778308834,0.0026353056075825846,0.0004070962333910825,1.8920871674813083e-07,1.753668492561819e-05,0.0,0.0
4083.0,0.22596503650535485,0.0036120798810868344,0.00043833347388677694,9.944509305365712e-06,2.323951853590851e-05,0.0,0.0
4094.0,0.2444973338802295,0.004004059564453813,0.00041737402665822964,5.094414975985569e-05,3.137432451249231e-05,0.0,0.0
4105.0,0.2539400974709418,0.004461458404101409,0.0004113932890462289,-5.748991036121494e-05,4.370872871922569e-05,0.0,0.0
4116.0,0.2773256483101866,0.004605413849549176,0.0003553826680440528,-0.00013601003087177188,5.2316085568220903e-05,0.0,0.0
4127.0,0.3037532663265049,0.004731967783237404,0.00034206466545601695,-1.8091912959197163e-05,1.57887439057078e-05,0.0,0.0
4138.0,0.3242277002690585,0.004780144717937992,0.00031676566655998065,-7.527501832817423e-06,1.8138900646903707e-05,0.0,0.0
4149.0,0.3499482250590546,0.00013629709353805373,9.013574376264764e-05,-2.9491353617114485e-06,1.8939110551742048e-06,0.0,0.0
4160.0,0.3510477707928879,0.005454715224982686,0.00027368239192230025,-4.902540226588777e-06,1.423402451752711e-05,-0.0,0.0
4171.0,0.32275177728668214,0.005495603826134694,0.0002908987144063731,-1.3628138984494614e-05,2.189704984136598e-05,-0.0,0.0
4182.0,0.30567066515909935,0.005587766830038123,0.00032158268553556305,-8.696752476790546e-06,3.082782138721178e-05,-0.0,0.0
4193.0,0.27953611401012407,0.005191291711339499,0.000341619707307574,-3.7108897219757174e-06,1.244958328112229e-05,-0.0,0.0
4204.0,0.2643613367278431,0.005342339259911348,0.00041817990935675355,-3.594811290933262e-06,2.1168887799476463e-05,-0.0,0.0
4215.0,0.24183769669157218,0.00474384642480104,0.0004058903791220223,-2.1228368490005145e-05,2.250392116017353e-05,-0.0,0.0
4226.0,0.22857010531968053,0.004390190807386623,0.0004547901880223893,2.0270313845343666e-05,3.120450288973619e-05,-0.0,0.0
4237.0,0.21130857403601158,0.0032527809668854157,0.0004399647120878031,3.828096869646124e-06,1.0147093948835115e-05,-0.0,0.0
4248.0,0.19928258880037808,0.001982001188081578,0.00038697840730121956,3.188539524202518e-06,4.684929864124135e-06,-0.0,0.0
4259.0,0.18869861002056423,0.0007574839046098576,0.0002372983942994035,2.429292328891686e-06,2.9438513966403342e-06,-0.0,0.0
4270.0,0.17803288453483077,0.008427451141401806,0.0005166916685827995,-1.1890956237721648e-05,2.3108045972973207e-05,0.0,0.0
4281.0,0.2004712473703535,0.011037938123244877,0.0002445584359059985,-4.706406230935129e-06,1.7847973579409593e-05,-0.0,0.0
4292.0,0.2356091985493142,0.010120743451486466,0.0002020564626442821,2.8183947949472148e-05,3.125755550688979e-05,-0.0,0.0
4303.0,0.25781370524353414,0.008871430913228744,0.00014694638481977878,4.260760826887105e-05,4.25617519373095e-05,-0.0,0.0
4314.0,0.2917998869125379,0.008325493601295884,0.00016666894658860201,-2.875238797722487e-05,3.713672160125036e-05,-0.0,0.0
4325.0,0.3169654580820112,0.007648655331846285,0.0001207321213789837,-4.744589401574148e-06,2.2195055879719126e-05,-0.0,0.0
